Taxpayer_ID,Revenue,Expenses,Tax_Liability,Tax_Paid,Late_Filings,Compliance_Violations,Industry,Profit,Tax_Compliance_Ratio,Audit_Findings,Risk_Label
923,1039890.9,485451.39,47079.54,44535.73,0,1,Finance,554439.51,0.95,0,Low
924,789963.76,747849.37,49037.18,31884.33,3,2,Tech,42114.39,0.65,0,High
925,1358513.99,1114816.53,51376.29,45373.4,3,1,Finance,243697.46,0.88,9,High
926,543043.93,516123.08,53783.61,44636.13,4,0,Manufacturing,26920.85,0.83,1,High
927,832323.45,193942.5,48256.56,57603.05,3,2,Healthcare,638380.95,1.19,9,High
928,1113163.56,642799.16,53220.7,52624.84,1,2,Manufacturing,470364.4,0.99,2,High
929,1469657.21,920191.93,73671.77,36206.31,3,1,Finance,549465.28,0.49,0,High
930,980274.92,1091669.49,64781.75,49722.54,4,2,Retail,-111394.57,0.77,4,High
931,833440.14,454090.08,63037.32,54715.31,4,0,Tech,379350.06,0.87,2,High
932,1564347.12,799339.84,43166.91,63280.31,4,2,Healthcare,765007.28,1.47,0,High
933,565595.83,606937.91,36661.39,56875.04,0,2,Retail,-41342.08,1.55,7,High
934,340358.21,678810.33,64329.51,55608.47,1,1,Retail,-338452.12,0.86,5,Medium
935,1132004.34,1228868.67,63140.7,48600.86,0,2,Manufacturing,-96864.33,0.77,8,High
936,849383.73,399405.93,72090.06,51883.12,2,1,Finance,449977.8,0.72,2,High
937,693630.15,750747.93,40940.29,60495.05,1,1,Manufacturing,-57117.78,1.48,8,Low
938,1212506.93,793538.63,46556.77,34672.23,3,2,Finance,418968.3,0.74,8,High
939,1073140.21,917157.26,25407.74,44505.61,4,0,Manufacturing,155982.95,1.75,0,High
940,830776.41,719596.63,44112.93,40274.31,2,1,Retail,111179.78,0.91,2,Medium
941,615908.68,761610.11,64948.56,51791.53,1,2,Tech,-145701.43,0.8,5,High
942,1261737.2,621670.29,43002.57,60302.22,0,1,Finance,640066.91,1.4,7,Low
943,1195060.35,753825.39,59607.2,42030.26,4,0,Healthcare,441234.96,0.71,3,High
944,970247.24,631361.54,47142.45,24096.96,0,0,Healthcare,338885.7,0.51,4,High
945,1553991.1,824314.38,54860.86,43877.79,1,1,Retail,729676.72,0.8,8,Medium
946,678974.57,626077.93,32784.63,57134.74,1,0,Manufacturing,52896.64,1.74,5,Low
947,542342.45,775420.08,51278.14,53376.3,2,2,Manufacturing,-233077.63,1.04,6,High
948,792427.58,694147.44,5132.96,52281.86,3,2,Retail,98280.14,10.19,6,High
949,986324.2,925210.05,47196.56,45200.07,0,1,Healthcare,61114.15,0.96,3,Low
950,1073001.83,689721.26,25542.9,35209.69,2,0,Healthcare,383280.57,1.38,3,Medium
951,927629.18,345393.51,68089.92,53152.94,4,2,Manufacturing,582235.67,0.78,3,High
952,1105616.62,952384.3,61661.11,39657.18,3,2,Finance,153232.32,0.64,4,High
953,624538.17,518853.54,57000.06,69840.97,2,2,Tech,105684.63,1.23,4,High
954,1433129.38,569246.73,72815.09,53705.07,0,1,Finance,863882.65,0.74,7,High
955,975354.65,580867.74,35766.25,42193.52,1,1,Healthcare,394486.91,1.18,8,Low
956,1335188.75,974887.62,76210.45,41886.15,4,2,Finance,360301.13,0.55,1,High
957,1102817.6,272865.16,63982.87,47070.56,0,2,Tech,829952.44,0.74,6,High
958,1137025.97,1327549.71,46451.67,45604.98,3,0,Finance,-190523.74,0.98,0,High
959,1170930.18,911211.36,67034.3,59168.34,3,0,Finance,259718.82,0.88,0,High
960,1134312.57,744647.78,33405.6,49864.16,1,0,Finance,389664.79,1.49,3,Low
961,1192816.83,689021.2,37632.29,40683.68,1,1,Finance,503795.63,1.08,9,Low
962,1398745.76,757110.81,40871.15,66904.41,4,2,Retail,641634.95,1.64,6,High
963,1058956.35,804224.49,42065.33,48493.08,4,1,Healthcare,254731.86,1.15,1,High
964,1212701.13,829043.12,34151.64,55688.4,1,2,Tech,383658.01,1.63,1,High
965,973079.29,811120.89,68346.25,41917.73,1,0,Healthcare,161958.4,0.61,0,High
966,1432035.16,717916.14,46117.18,51631.16,3,0,Retail,714119.02,1.12,9,High
967,797082.31,660532.32,55287.57,51111.1,1,0,Retail,136549.99,0.92,1,Low
968,1540282.13,669745.34,41444.73,29103.51,2,0,Retail,870536.79,0.7,6,High
969,987952.61,661018.34,22690.95,68152.75,0,2,Retail,326934.27,3.0,8,High
970,570767.47,926754.02,54050.86,60906.44,1,0,Finance,-355986.55,1.13,5,Low
971,1038431.32,818711.34,21316.18,44028.05,4,2,Healthcare,219719.98,2.07,9,High
972,795684.5,111922.27,48970.49,36977.3,2,2,Manufacturing,683762.23,0.76,1,High
973,1252193.06,831180.16,29475.27,51475.62,4,1,Tech,421012.9,1.75,9,High
974,804212.81,738947.24,79809.14,48866.98,2,0,Retail,65265.57,0.61,9,High
975,866144.97,696258.25,63670.44,51556.69,1,0,Healthcare,169886.72,0.81,8,Medium
976,433137.78,622296.31,51586.31,49915.77,0,1,Retail,-189158.53,0.97,6,Low
977,864308.1,924822.54,68955.6,53062.41,4,2,Retail,-60514.44,0.77,0,High
978,272836.2,889505.29,37305.26,62473.06,2,0,Retail,-616669.09,1.67,8,Medium
979,524829.15,545424.47,58152.19,53681.03,3,2,Retail,-20595.32,0.92,1,High
980,1228124.4,781410.46,52997.16,37503.45,1,1,Retail,446713.94,0.71,3,High
981,1235740.05,505668.65,53960.3,61625.63,0,2,Tech,730071.4,1.14,8,High
982,1127637.27,424076.37,69085.3,64406.15,1,0,Healthcare,703560.9,0.93,3,Low
983,709907.16,574656.56,60987.38,79520.57,3,2,Retail,135250.6,1.3,2,High
984,985686.59,872478.69,54330.85,36765.06,0,2,Retail,113207.9,0.68,0,High
985,998919.24,890625.01,25176.69,50428.82,3,0,Retail,108294.23,2.0,6,High
986,652490.59,802617.08,35599.31,27179.01,1,0,Retail,-150126.49,0.76,5,High
987,1451019.49,845019.16,48159.37,53531.49,2,2,Finance,606000.33,1.11,9,High
988,1263208.69,803235.66,51400.59,42518.0,1,2,Finance,459973.03,0.83,3,High
989,933710.75,571703.68,33046.94,67234.46,1,1,Manufacturing,362007.07,2.03,5,Low
990,1008065.75,786384.51,86175.15,40253.85,1,0,Retail,221681.24,0.47,5,High
991,1062514.84,860081.91,72745.91,31108.17,4,2,Manufacturing,202432.93,0.43,3,High
992,387479.54,850858.27,59031.77,43287.36,3,0,Tech,-463378.73,0.73,5,High
993,925846.79,937782.67,51080.55,28245.12,3,1,Manufacturing,-11935.88,0.55,9,High
994,795404.73,841660.77,46816.87,55510.99,3,2,Healthcare,-46256.04,1.19,7,High
995,699514.0,770289.64,35721.22,27349.17,4,2,Finance,-70775.64,0.77,2,High
996,915669.91,914030.05,51162.21,48284.58,2,2,Finance,1639.86,0.94,3,High
997,1539305.96,694695.75,53866.29,27221.88,1,0,Retail,844610.21,0.51,9,High
998,1192252.86,523625.07,31373.59,44797.02,2,1,Retail,668627.79,1.43,0,Medium
999,828646.3,667386.61,55012.65,64433.78,4,0,Tech,161259.69,1.17,3,High
1000,1171774.83,551019.47,47671.11,51606.48,3,2,Tech,620755.36,1.08,9,High
